,title,label
36,별별 유튜브 추천 55 떡볶이 영상만 250여개 올린 떡볶퀸 월 수입 1000,0
37,소소떡볶이 본점 신당동으로 확장 이전,0
38,뭔 놈의 떡볶이가 1만4000원이나 나가냐,0
39,걸작떡볶이치킨 떡볶이 프랜차이즈 중에 가맹점 면적당 매출 2위 등극,0
40,대한민국은 지금 로제 떡볶이 열풍,1
41,인포그래픽 칼로리가 무려국민간식 떡볶이의 배신,0
42,신과 함께’ 시우민 결혼기념일에 여행가는 부모님표 장어구이,0
43,엽떡표 로제떡볶이 시식 후기 폭발 고객 호응 성공적,1
44,엽기떡볶이 배달의 민족 4천원 할인 이벤트 실시,0
45,요즘 이거 핑크소스에 꽂혔다집콕 채운 로제떡볶이’,0
46,엽기떡볶이 만원의 행복 이벤트매일 선착순 5천명 배달의 민족 혜택,0
47,엽떡앱에 수험표 등록하면 엽기떡볶이 공짜로 시켜 먹을 수 있다,0
48,엽기떡볶이 수능이벤트 14000원 할인쿠폰 지급,0
49,엽기떡볶이 수능이벤트 실시’14000원 상당 할인쿠폰 제공’,0
50,동대문엽기떡볶이 엽기로제떡볶이 출시 기념 최대 7천원 할인 혜택 제공,1
51,기분 전환에 좋은 음식 뭐가 있지,0
52,밀키트 떡볶이 배달 떡볶이 지금 가장 핫한 떡볶이 4대장,0
53,동대문엽기떡볶이 영상공모전 개최,0
54,동대문엽기떡볶이의 새로운 기준 화이트세스코 서비스 전 가맹점 도입,1
55,동대문엽기떡볶이 전 가맹점 화이트 세스코 서비스 진행 협약,0
56,엽기떡볶이 화이트세스코 서비스 전 가맹점 도입 위생 관리 중점’,0
57,동대문엽기떡볶이 제1회 엽떡과 함께하다 영상 공모전 개최1등 상금 30,0
58,2020 올해의 브랜드 대상 동대문 엽기떡볶이 10월 할인 이벤트 진행,0
59,엽기떡볶이 10월 한 달 동안 전용 앱 4000원 할인 이벤트,0
60,엽기떡볶이 만원에 먹는 방법 4년 연속 올해의 브랜드 대상 수상 할인 이벤,1
61,동대문 엽기떡볶이 2020 올해의 브랜드 대상 수상,1
62,엽기떡볶이 4년 연속 올해의 브랜드대상’ 수상,1
63,동대문 엽기떡볶이 8월 엽기닭볶음탕 시식 후기 이벤트 진행,0
64,엽기떡볶이 엽떡 모바일앱’ 페이코 첫 결제 할인’ 실시,0
65,엽기떡볶이 엽기떡볶이 모바일앱’ 페이코 첫 결제 할인’ 실시,0
66,동대문 엽기떡볶이 엽떡 먹고 엽톡 인증하자’ 7월 이벤트 실시,0
67,동대문 엽기떡볶이 엽떡먹고 엽톡인증하자 후기 인증 이벤트 실시,0
68,떡볶이 사 먹게 500원만 이런 시대는 갔습니다,0
69,동대문 엽기떡볶이 모바일 어플 배달주문 할인 이벤트 기간 연장,0
70,엽기떡볶이 4가지 치즈가 들어간 퐁당 바삭치즈만두 출시,1
71,동대문 엽기떡볶이 신메뉴 퐁당바삭 치즈만두 후기 이벤트 진행,1
72,동대문엽기떡볶이 엽떡과 찰떡궁합 신메뉴 치즈만두 출시,1
73,엽기떡볶이 6월 1일 퐁당치즈만두 바삭치즈만두 출시,1
74,동대문엽기떡볶이 여성 사로잡은 비결은 2인분과 34인분 가격차이 적으면,0
75,쫄깃하고 바삭한 식감” 매콤한 소스와 찰떡이라는 엽기떡볶이 신메뉴,1
76,부드러운데 매콤 태영호도 빠졌다K로제 배달주문 폭발,0
77,동대문 엽기떡볶이 신메뉴 짜장맛 출시 시식후기 이벤트 진행,1
78,동대문 엽기떡볶이 할인쿠폰 증정 유튜브 구독 이벤트 개최,0
79,동대문 엽기떡볶이 할인쿠폰 증정 유튜브 구독 이벤트 개최,0
80,매주 일요일 24시 동대문 엽기떡볶이 앱으로 주문하면 5000원 즉시 할인,0
81,동대문 엽기떡볶이 유튜브 구독 및 좋아요 누르면 추첨 후 만원 할인 이벤트,0
82,동대문 엽기떡볶이 유튜브 구독 이벤트 개최,0
83,동대문 엽기떡볶이 신메뉴 짜장맛 출시 기념 시식 후기 이벤트 진행,1
84,동대문 엽기떡볶이 신新메뉴 엽떡 짜장떡볶이 시식후기 이벤트,0
85,엽기떡볶이x신동엽 맛있게 맵다동대문엽기떡볶이 맶있어 영상 공개,0
86,배달갔는데 안으로 끌고 들어갈뻔” 동대문엽기떡볶이 성희롱’ 논란,-1
87,동대문 엽기떡볶이 신메뉴 엽떡 짜장떡볶이 출시,1
88,엽기떡볶이 매니아들이 손꼽아 기대하는 이유는,0
89,동대문 엽기떡볶이 총상금 1000만원 맶있어 챌린지 진행,0
90,동대문 엽기떡볶이 20일 신新메뉴 엽떡 짜장떡볶이 출시,1
91,동대문엽기떡볶이 맶있어’챌린지 1000만원 이벤트 진행,0
92,동대문 엽기떡볶이 신新메뉴 엽떡 짜장떡볶이 20일 출시,1
93,동대문엽기떡볶이 신메뉴 엽기떡볶이 짜장맛 출시,1
94,동대문엽기떡볶이 엽기떡볶이와 신동엽의 맶있어’ 영상 공개,0
95,동대문엽기떡볶이 맛있게 매운 엽떡송 맶있어 송 선보여,1
96,엽기떡볶이 맛있게 먹는 법 완전정복’,0
97,동대문 엽기떡볶이 2월 모바일앱 홀 주문 후기 인증 이벤트,0
98,동대문 엽기떡볶이 2020 대한민국을 빛낼 인물·브랜드 대상 수상,1
99,매운 떡볶이 원조 동대문엽기떡볶이 3월 중 신메뉴 엽기떡볶이 짜장맛 출시,1
100,동대문 엽기떡볶이 할인쿠폰 증정 유튜브 구독 이벤트 개최,0
101,동대문 엽기떡볶이 할인쿠폰 증정 유튜브 구독 이벤트 개최,0
102,매주 일요일 24시 동대문 엽기떡볶이 앱으로 주문하면 5000원 즉시 할인,0
103,동대문 엽기떡볶이 유튜브 구독 및 좋아요 누르면 추첨 후 만원 할인 이벤트,0
104,동대문 엽기떡볶이 유튜브 구독 이벤트 개최,0
105,동대문 엽기떡볶이 신메뉴 짜장맛 출시 기념 시식 후기 이벤트 진행,1
106,동대문 엽기떡볶이 신新메뉴 엽떡 짜장떡볶이 시식후기 이벤트,0
107,엽기떡볶이x신동엽 맛있게 맵다동대문엽기떡볶이 맶있어 영상 공개,0
108,배달갔는데 안으로 끌고 들어갈뻔” 동대문엽기떡볶이 성희롱’ 논란,-1
109,동대문 엽기떡볶이 신메뉴 엽떡 짜장떡볶이 출시,1
110,엽기떡볶이x신동엽 맛있게 맵다동대문엽기떡볶이 맶있어 영상 공개,0
111,배달갔는데 안으로 끌고 들어갈뻔” 동대문엽기떡볶이 성희롱’ 논란,-1
112,동대문 엽기떡볶이 신메뉴 엽떡 짜장떡볶이 출시,1
113,엽기떡볶이 매니아들이 손꼽아 기대하는 이유는,0
114,동대문 엽기떡볶이 총상금 1000만원 맶있어 챌린지 진행,0
115,동대문 엽기떡볶이 20일 신新메뉴 엽떡 짜장떡볶이 출시,1
116,동대문엽기떡볶이 맶있어’챌린지 1000만원 이벤트 진행,0
117,동대문 엽기떡볶이 신新메뉴 엽떡 짜장떡볶이 20일 출시,1
118,동대문엽기떡볶이 신메뉴 엽기떡볶이 짜장맛 출시,1
119,동대문엽기떡볶이 엽기떡볶이와 신동엽의 맶있어’ 영상 공개,0
120,동대문 엽기떡볶이 20일 신新메뉴 엽떡 짜장떡볶이 출시,1
121,동대문엽기떡볶이 맶있어’챌린지 1000만원 이벤트 진행,0
122,동대문 엽기떡볶이 신新메뉴 엽떡 짜장떡볶이 20일 출시,1
123,동대문엽기떡볶이 신메뉴 엽기떡볶이 짜장맛 출시,1
124,동대문엽기떡볶이 엽기떡볶이와 신동엽의 맶있어’ 영상 공개,0
125,동대문엽기떡볶이 맛있게 매운 엽떡송 맶있어 송 선보여,1
126,엽기떡볶이 맛있게 먹는 법 완전정복’,0
127,신과함께 시우민 친구 따라 오디션 갔다가 혼자 붙어,0
128,동대문엽기떡볶이 있어 챌린지’ 총상금 1000만원 이벤트 진행,0
129,동대문 엽기떡볶이 2월 모바일앱 홀 주문 후기 인증 이벤트,0
130,동대문엽기떡볶이 맛있게 매운 엽떡송 맶있어 송 선보여,1
131,엽기떡볶이 맛있게 먹는 법 완전정복’,0
132,신과함께 시우민 친구 따라 오디션 갔다가 혼자 붙어,0
133,동대문엽기떡볶이 있어 챌린지’ 총상금 1000만원 이벤트 진행,0
134,동대문 엽기떡볶이 2월 모바일앱 홀 주문 후기 인증 이벤트,0
135,총 상금 1000만원 에어팟 10대 엽기떡볶이 맶있어 챌린지,0
136,동대문 엽기떡볶이 2020 대한민국을 빛낼 인물·브랜드 대상 수상,1
137,매운 떡볶이 원조 동대문엽기떡볶이 3월 중 신메뉴 엽기떡볶이 짜장맛 출시,1
138,동대문 엽기떡볶이 매콤한 맛에 이은 신新메뉴 엽떡 짜장떡볶이 17일 출,0
139,동대문 엽기떡볶이’ 17일 신메뉴 엽떡 짜장떡볶이 출시,1
140,동대문 엽기떡볶이 매콤한 맛에 이은 신新메뉴 엽떡 짜장떡볶이 17일 출,0
141,동대문 엽기떡볶이’ 17일 신메뉴 엽떡 짜장떡볶이 출시,1
142,동대문 엽기떡볶이 엽떡 모바일 어플로 주문시 방문포장 3000원 할인 이벤,0
143,지점마다 떡볶이 양과 맛 달랐다···떡볶이 양으로 장난질한 동대문 엽기,0
144,매콤한 맛에 이은 엽기떡볶이 짜장맛 출시,1
145,오랫동안 기다린 엽기떡볶이 짜장맛 17일 전국에 출시된다,1
146,동대문 엽기떡볶이 2019 대한민국 문화경영대상 수상,1
147,엽떡 수능 수험표 이벤트엽기떡볶이 상품권 증정,0
148,학업에서 받은 스트레스 해소하길” 동대문 엽기떡볶이 2020 수능 수험표,0
149,동대문 엽기떡볶이 2020 수능 끝 수험생들을 위한 수험표 이벤트 시작,0
150,동대문엽기떡볶이 1월 17일 엽기떡볶이 짜장맛 출시,1
151,오랫동안 기다린 엽기떡볶이 짜장맛 17일 전국에 출시된다,1
152,동대문 엽기떡볶이 2019 대한민국 문화경영대상 수상,1
153,믿었던 엽떡이” 엽기떡볶이 본점지점 최대 2배 양 차이난다,0
154,엽떡 수능 수험표 이벤트엽기떡볶이 상품권 증정,0
155,학업에서 받은 스트레스 해소하길” 동대문 엽기떡볶이 2020 수능 수험표,0
156,동대문 엽기떡볶이 2020 수능 끝 수험생들을 위한 수험표 이벤트 시작,0
157,동대문 엽기떡볶이 2020 수능 D1 수험생들을 위한 수험표 이벤트 실시,0
158,엽기떡볶이엽떡 2020 수능 D3 수험생들을 위한 수험표 이벤트 진행,0
159,동대문 엽기떡볶이 2020 수능 수험생들을 위한 특별한 수험표 이벤트 진행,0
160,엽기떡볶이엽떡 2020 수능 D3 수험생들을 위한 수험표 이벤트 진행,0
161,동대문 엽기떡볶이 2020 수능 수험생들을 위한 특별한 수험표 이벤트 진행,0
162,동대문 엽기떡볶이 11월 엽떡 모바일 앱 주문 시 방문포장 3000원 할인 E,0
163,동대문 엽기떡볶이 2020 수능 수험표 이벤트 진행,0
164,㈜핫시즈너 동대문엽기떡볶이 대한민국 문화경영대상 수상,1
165,동대문 엽기떡볶이 2019 캠퍼스 브랜드 페스타 후원,0
166,엽떡에 짜장소스 들이부은 역대급 매운 짜장 떡볶이 출시 예고한 엽기떡볶이,1
167,동대문 엽기떡볶이 가을피크닉 이벤트 진행,0
168,동대문 엽기떡볶이 성신여대·동국대·한양대 2019 캠퍼스 브랜드 페스타 ,0
169,동대문 엽기떡볶이 10월에도 엽떡 모바일 앱 방문 포장 3000원 할인 이벤,0
170,동대문엽기떡볶이 가을피크닉 이벤트엽떡 모바일상품권 증정,0
171,동대문 엽기떡볶이 성신여대·동국대·한양대 2019 캠퍼스 브랜드 페스타 ,0
172,동대문 엽기떡볶이 10월에도 엽떡 모바일 앱 방문 포장 3000원 할인 이벤,0
173,동대문 엽기떡볶이 10월에도 엽떡 모바일 어플 주문시 배달 1000원 할인 ,0
174,동대문 엽기떡볶이 CNN에서 직접 선정한 한국의 매운 음식 톱7에서 6위로 ,0
175,동대문 엽기떡볶이 엽떡에 짜장소스 넣은 짜장 떡볶이 엽짜 신메뉴 출시 예,1
176,동대문 엽기떡볶이 신토핑 엽도그 출시 기념 엽떡 인스타그램 시식 후기 인,1
177,동대문 엽기떡볶이 명절 증후군 풀어줄 엽떡리그램데이 해시태그 EVENT ,0
178,동대문 엽기떡볶이 엽떡 모바일 어플로 주문시 방문포장 3000원 할인 EVE,0
179,동대문 엽기떡볶이 9월 16일 월요일 엽떡리그램데이 해시태그 이벤트 진,0
180,동대문 엽기떡볶이 2019년 대한민국 올해의 브랜드 대상 떡볶이 부문 3년 ,0
181,동대문 엽기떡볶이 9월 16일 월요일 엽떡리그램데이 해시태그 이벤트 진,0
182,동대문 엽기떡볶이 신메뉴 엽도그 출시 기념 엽떡 인스타그램 시식 후기 이,1
183,동대문 엽기떡볶이 국내 저소득 가정의 아동을 위한 물품 나눔 행사 진행,0
184,동대문 엽기떡볶이 킹사이즈 핫도그 9월 엽도그 출시 기념 엽떡 인스타그램,1
185,동대문 엽기떡볶이 빅사이즈 핫도그 엽도그’ 신메뉴 사진 공개,1
186,엽기떡볶이 튀김서 이물질 발견제조공정 중 혼입 추정”,-1
187,동대문 엽기떡볶이 9월에도 엽떡 모바일 앱 방문 포장 3000원 할인 이벤트,0
188,동대문엽기떡볶이 떡볶이 속 바퀴벌레 이어 튀김서 고무장갑 조각 발견,-1
189,동대문 엽기떡볶이 매주 월요일 엽떡리그램데이 해시태그 EVENT,0
190,동대문엽기떡볶이 떡볶이 속 바퀴벌레 이어 튀김서 고무장갑 조각 발견,-1
191,동대문 엽기떡볶이 가성비 취향 저격 빅 사이즈 핫도그 엽도그’ 출시 예정,1
192,동대문 엽기떡볶이 매주 월요일 엽떡리그램데이 해시태그 EVENT,0
193,엽기떡볶이 베이컨과 중국당면에 이어 新토핑메뉴 엽도그 출시 D2,1
194,엽기떡볶이 2019 올해의 브랜드 대상 떡볶이부문 3년 연속 1위수상,1
195,동대문엽기떡볶이 9월에도 엽떡 모바일 어플 주문시 배달 1000원 할인 이,0
196,동대문 엽기떡볶이 9월에도 엽떡 모바일 앱 방문 포장 할인 이벤트 실시,0
197,동대문 엽기떡볶이 히든 메뉴 참숯닭날개 선보여,1
198,동대문 엽기떡볶이 3년 연속 2019 올해의 브랜드 대상 떡볶이 부문 1위 수,1
199,충격적이다 엽기떡볶이에서 나와서는 안 되는 것이 나왔다,0
200,동대문 엽기떡볶이 3년 연속 2019 올해의 브랜드 대상 떡볶이 부문 1위 수,1
201,충격적이다 엽기떡볶이에서 나와서는 안 되는 것이 나왔다,0
202,동대문엽기떡볶이 빅 사이즈의 핫도그 엽도그 신메뉴 출시 예정,1
203,동대문 엽기떡볶이 JTBC 혼족어플에서 한국의 매운 음식 TOP 6위로 엽기떡,0
204,동대문엽기떡볶이 지파운데이션에 핸디선풍기 500대 기부,1
205,더 맵게여름 맞아 매운맛 공략 나선 식품업계,0
206,엽기떡볶이 충격적인 크기 빅 사이즈 엽떡 핫도그 엽도그 출시 임박,1
207,엽기떡볶이 JTBC 혼족어플 에서 한국의 매운 음식 톱 6위로 소개,0
208,JTBC 혼족어플 한국의 매운 음식 톱 6위로 동대문 엽기떡볶이 소개,0
209,동대문엽기떡볶이 소비자 취향 저격하는 빅 사이즈 핫도그 엽도그 출시 예,1
210,JTBC 혼족어플 한국의 매운 음식 톱 6위로 동대문 엽기떡볶이 소개,0
211,동대문엽기떡볶이 소비자 취향 저격하는 빅 사이즈 핫도그 엽도그 출시 예,1
212,동대문 엽기떡볶이 8월 9일 건대입구역 사거리에서 엽떡 핸디 선풍기 500개 ,0
213,동대문엽기떡볶이 완벽한 가성비에 빅 사이즈 핫도그 엽도그 출시 예정,1
214,동대문 엽기떡볶이 핫한 8월 매주 월요일 엽떡리그램데이 이벤트 진행,0
215,엽떡 8월 말복 맞이 동대문엽기떡볶이 엽기닭볶음탕 인증 이벤트 진행,0
216,동대문 엽기떡볶이 2019 올해의 브랜드 대상 3년 연속 떡볶이 부문 1위 선,1
217,동대문 엽기떡볶이 9월 엽도그 출시 기념 엽떡 인스타그램 시식 후기 인증,1
218,동대문 엽기떡볶이 2019년 하반기 모바일 TOP 1000 선정 이벤트 진행,0
219,동대문엽기떡볶이 엽떡핸디선풍기 증정 및 자랑 이벤트,0
220,동대문 엽기떡볶이 엽떡핸디선풍기 자랑하기 이벤트 실시,0
221,동대문엽기떡볶이 엽떡핸디선풍기 증정 및 자랑 이벤트,0
222,동대문 엽기떡볶이 8월 말복 맞이 엽기닭볶음탕 후기 인증 이벤트 실시,0
223,동대문 엽기떡볶이 여름시즌 핫한 엽기 떡볶이의 쿨한 핸디 선풍기 증정 ,0
224,동대문엽기떡볶이 저소득가정 아동 및 위기가정·독거노인을 위해 엽떡 핸,0
225,동대문엽기떡볶이 저소득가정아동 및 위기가정·독거노인 위해 엽떡 핸디선,0
226,동대문 엽기떡볶이 더운 여름 맞아 엽기떡볶이 국물닭발 야식 메뉴 신흥강,0
227,엽기떡볶이 매장방문 및 모바일어플 주문고객 대상 특별한 혜택 제공,0
228,이열치열 여름을 이겨낼 매운 음식 동대문 엽기떡볶이가 대세,1
229,국민 간식 엽기 떡볶이 방문 포장 할인은 계속된다,0
230,국민 간식 엽기 떡볶이 방문 포장 할인은 계속된다,0
231,동대문엽기떡볶이 매주 월요일 엽떡리그램데이 진행,0
232,동대문엽기떡볶이 바퀴벌레 검출 논란 일파만파,-1
233,동대문 엽기떡볶이 엽떡 어플 방문 포장 할인 이벤트 기간 연장,0
234,동대문엽기떡볶이 바퀴벌레 검출 논란 본사 대응태도 분노,-1
235,동대문 엽기떡볶이 8월에도 엽떡 모바일 어플 주문시 방문포장 3000원 할인,0
236,동대문 엽기떡볶이 8월에도 엽떡 모바일 어플 주문시 배달 1000원 할인,0
237,동대문 엽기떡볶이 엽떡핸디선풍기 배포 시작,0
238,매주 월요일은 동대문엽기떡볶이 엽떡리그램데이,0
239,동대문엽기떡볶이 6월 인스타그램 이벤트 나만의 엽떡 꿀조합”,0
240,오독오독 씹다보면 눈물 줄줄 흐른다는 엽기떡볶이 비밀병기 매운닭발,-1
241,동대문 엽기떡볶이 나만의 엽떡 꿀조합이란 주제로 이벤트 진행,0
242,화끈한 엽떡 공짜로 먹는 방법 엽기떡볶이 이벤트에 관심 폭발,0
243,엽기떡볶이 공짜 온라인 초토화 시킨 소비자 불만족 행사 예상대로 앱 먹,-1
244,동대문엽기떡볶이 엽떡 핸디 선풍기 증정 이벤트 실시,0
245,엽기떡볶이 22일 엽떡 앱 할인쿠폰 선착순 배포,0
246,동대문엽기떡볶이 엽떡 모바일 어플 주문시 배달 1000원 할인 이벤트 기간 ,0
247,엽기떡볶이’ 튀김서 이물질 발견 사실여부 명명백백 확인 중”,-1
248,5월 22일 단 하루” 엽기떡볶이 0원에 먹을 수 있는 방법,0
249,엽기떡볶이엽떡 모바일 할인쿠폰 선착순 배포 이벤트 진행유효기간 및 ,0
250,엽떡엽기떡볶이 할인쿠폰 배포 이벤트 시작도 전에 앱 접속 지연,0
251,동대문엽기떡볶이 엽떡 핸디 선풍기 증정 이벤트 실시,0
252,엽기떡볶이 22일 엽떡 앱 할인쿠폰 선착순 배포,0
253,동대문엽기떡볶이 엽떡 모바일 어플 주문시 배달 1000원 할인 이벤트 기간 ,0
254,엽기떡볶이’ 튀김서 이물질 발견 사실여부 명명백백 확인 중”,-1
255,5월 22일 단 하루” 엽기떡볶이 0원에 먹을 수 있는 방법,0
256,엽기떡볶이엽떡 모바일 할인쿠폰 선착순 배포 이벤트 진행유효기간 및 ,0
257,엽기떡볶이 엽떡 중국당면 이벤트 연일 화제 주의사항은,0
258,그림만 공개됐던 엽기떡볶이 중국당면 실제 비주얼은 이랬다,0
259,5월 31일까지” 엽기떡볶이 무조건 5000원 싸게 먹을 수 있는 방법,0
260,엽기떡볶이 엽떡 중국당면 이벤트 연일 화제 주의사항은,0
261,그림만 공개됐던 엽기떡볶이 중국당면 실제 비주얼은 이랬다,0
262,5월 31일까지” 엽기떡볶이 무조건 5000원 싸게 먹을 수 있는 방법,0
263,매주 월요일은 동대문엽기떡볶이 엽떡리그램데이 엽기떡볶이 인스타그램 관리,0
264,엽떡 아무나 받는 것 아냐 엽기떡볶이 군침 꿀꺽 많은 이들 coupon 얻,0
265,엽기떡볶이 5월 22일 오후 3시 선착순  랜덤 쿠폰 배포 이벤트 진행,0
266,엽기떡볶이엽떡 1만 4천원 할인 이벤트 시작부터 접속 지연,0
267,동대문 엽기떡볶이 어플 방문포장 3000원 할인 이벤트 기간 연장,0
268,묶지 않은 머리 머리 만진 손으로 서빙 등 동대문엽기떡볶이 측도 인정한 ,0
269,이번달 22일 단 하루 엽기떡볶이 0원에 먹을 수 있다,0
270,이번달 22일 단 하루 엽기떡볶이 0원에 먹을 수 있다,0
271,엽기떡볶이 엽떡초보맛 먹은 사람들 실제 반응은 이랬다,0
272,동대문 엽기떡볶이 매운맛 입문자들을 위한 엽떡초보맛 신메뉴 출시,1
273,22일 엽기떡볶이 앱 서버 폭주 왜,0
274,국방 FM 건빵과 별사탕과 함께한 동대문엽기떡볶이 4월 한달 간 상품권 지,0
275,동대문엽기떡볶이 전 매장에 세스코 식품안전서비스,0
276,5월 1일부터 엽기 떡볶이에 쫄깃한 중국 당면 사리 추가할 수 있다,0
277,엽떡엽기떡볶이 22일 프로모션 개최엽떡 안 먹어본 사람 여기 여기 모여,0
278,주핫시즈너 동대문엽기떡볶이 대한민국을 빛낼 인물·브랜드 대상 수상,1
279,엽기 떡볶이 달팽이 발견 단무지 깠으니 1000원 빼고,0
280,엽떡엽기떡볶이 22일 오후 3시 선착순 할인 쿠폰 배포 앱 접속 지연,0
281,주핫시즈너 동대문엽기떡볶이 대한민국을 빛낼 인물·브랜드 대상 수상,1
282,엽기 떡볶이 달팽이 발견 단무지 깠으니 1000원 빼고,0
283,동대문 엽기떡볶이 방문 포장 3000원 할인 이벤트 진행,0
284,엽기떡볶이 엽떡 담요 증정 후기 이벤트 진행,0
285,동대문 엽기떡볶이 엽떡 담요’ 증정 이벤트 진행,0
286,동대문 엽기떡볶이 모바일앱 주문 고객 TOP 200 EVENT 진행,0
287,동대문 엽기떡볶이 수험생들을 위한 특급 이벤트 진행,0
288,동대문 엽기떡볶이는 어떻게 시장을 점령했나,0
289,동대문 엽기떡볶이 12일16일까지 요기요 앱 엽떡 주문시 무조건 5000원 ,0
290,동대문 엽기떡볶이 12일16일까지 요기요 앱 엽떡 주문시 무조건 5000원 ,0
291,유튜버 나름TV 엽기떡볶이분모자당면 먹방 맛은 어떨까,0
292,매주 월요일 동대문엽기떡볶이 리그램데이로 시작,0
293,동대문 엽기떡볶이 12월 24일 엽떡 담요 본격 배포 시작,0
294,엽기떡볶이 엽떡 앱 서버 정상화 중 불편 사과,0
295,2018 올해의 브랜드 대상 동대문엽기떡볶이 2018 올해의 브랜드 대상 2년,0
296,동대문 엽기 떡볶이’ 베이컨 토핑 출시 예정,1
297,매운맛의 동대문 엽기떡볶이 달달한 수제 케익으로 재탄생,0
298,반말 응대 동대문엽기떡볶이 해당 가맹점 일주일간 영업 중단,-1
299,엽기떡볶이 공식 사과 이후 피해 손님이 다시 올린 글,-1
300,핫이슈키워드 김경수·갤럭시노트9·부산경찰 논란·엽기떡볶이 사과·태풍,-1
301,엽기떡볶이 사과 무슨 맛 손님에게 반말일주일 영업 정지,0
302,무슨 맛 몇 살이냐 엽기떡볶이 반말 응대 논란 회사 공식 사과,-1
303,동대문 엽기떡볶이 모바일앱 이벤트수요일은 치즈데이 방문포장할인,0
304,엽기떡볶이엽떡 오후 3시부터 할인쿠폰 배포앱 터졌다,0
305,동대문 엽기떡볶이 엽떡앱’ 통한 주문 이벤트 실시,0
306,동대문 엽기떡볶이 모바일앱 고객 대상 치즈 증정 이벤트,0
307,동대문 엽기떡볶이’ 7월 1일부터 모바일앱 이벤트 진행,0
308,동대문 엽기떡볶이 모바일앱 이벤트수요일은 치즈데이·방문포장할인,0
309,단독 엽기떡볶이 금주영 대표 배임 의혹,0
310,손님에게 반말 엽기떡볶이 측 공식 사과문 공개 일주일간 영업 중단 조치,-1
311,동대문 엽기떡볶이 모바일앱 이벤트수요일은 치즈데이 방문포장할인,0
312,엽기떡볶이엽떡 오후 3시부터 할인쿠폰 배포앱 터졌다,0
313,동대문 엽기떡볶이 엽떡앱’ 통한 주문 이벤트 실시,0
314,동대문 엽기떡볶이 모바일앱 고객 대상 치즈 증정 이벤트,0
315,동대문 엽기떡볶이’ 7월 1일부터 모바일앱 이벤트 진행,0
316,동대문 엽기떡볶이 모바일앱 이벤트수요일은 치즈데이·방문포장할인,0
317,단독 엽기떡볶이 금주영 대표 배임 의혹,0
318,단독 엽기떡볶이 허위 HACCP로 버젓이 홍보,-1
319,동대문 엽기 떡볶이 주문 앱 다양한 혜택 제공,0
