,title,label
159,건강 중시 트렌드에 수요↑떠오르는 대체 식음료,1
160,1호가 권재관 능숙함과 허술함 사이 언밸런스 끝판왕,0
161,훠궈 끓여먹는 우리 조상들중국 역사 왜곡 얼마나 황당한지 느껴야”,0
162,공식정시아 은밀한 女수다쇼 아수라장 합류수위없는 마라맛 맘토크,0
163,건강 중시 트렌드에 수요↑떠오르는 대체 식음료,1
164,맛남의 광장’ 백종원 동두천 달고나왕 양세형에게 굴욕오늘TV,0
165,백종원 한국 재벌 14위8300억 재산 양세형 너스레,0
166,불황에도 마라탕 창업 꾸준한 인기비결,1
167,마라탕은 한국 음식  국내 기업이 중국 동북공정 겨냥해 통쾌한 일침을 ,0
168,11번가 LG트윈스풀무원 콜라보한정판 비빔면 세트’ 최초 판매,0
169,건강 중시 트렌드에 대체 식음료가 뜬다,1
170,11번가 LG트윈스풀무원 콜라보한정판 비빔면 세트’ 최초 판매,0
171,정시아 MC 발탁 SBS FiL 아수라장서 리얼 맘토크 선보인다,0
172,건강 중시 트렌드에 대체 식음료가 뜬다,1
173,엠디에스코리아 사천왕 마라탕면’ 배우 박효준버거형과 경품이벤트 진행,0
174,훠궈는 한국 전통음식 中에 역逆 동북공정,0
175,가정간편식의 편리함과 완성도 높이는 간편 소스 인기,1
176,투데이TV맛남의 광장 이선빈 농산물 대변인 변신먹방부터 배달까지 다,0
177,풀뿌리상권 살려내자냉면에서 마라탕까지대한민국 대표 면 요리 특구 진주,0
178,아돌라스쿨 차준호 수강생 환불 요구 사태에 멘붕,0
179,마라탕에 고수 추가해달라니까 사장이 뜬금없는 물건을 보냈습니다”,0
180,아돌라스쿨 차준호 수강생 환불 요구 사태에 멘붕,0
181,정시아 아수라장 MC 합류필터링 없는 맘토크 예고,0
182,11번가 LG트윈스풀무원 콜라보 정백홍 비빔면 세트 한정 판매,0
183,마라탕에 고수 추가해달라니까 사장이 뜬금없는 물건을 보냈습니다”,0
184,뒤돌아’ 유희열 손잡은 젝키 마라탕 합숙기→발라드 음악예능도 통할까T,0
185,책읽아웃 나에게 좋은 자극을 준 책,0
186,맛남의 광장 백종원 동두천 달고나왕 양세형에게 굴욕,0
187,훠궈한국 것’ 만우절 마케팅에 한국인들 아파 보여”中 누리꾼 발끈,0
188,이 사진들을 본다면 앞으로 마라탕’을 먹기 힘들지도 모릅니다 혐오 주의,0
189,이선빈 김태희와 특별한 인연 中드라마서 같이 연기해유병재 성덕 인증,0
190,맛남의 광장 백종원 동두천 달고나왕 양세형에게 굴욕,0
191,훠궈한국 것’ 만우절 마케팅에 한국인들 아파 보여”中 누리꾼 발끈,0
192,11번가 LG트윈스풀무원 콜라보 한정판 정백홍 비빔면 세트’ 최초 판매,0
193,정시아 MC발탁 트렌드세터 주부들 궁금증 풀어준다,1
194,이 사진들을 본다면 앞으로 마라탕’을 먹기 힘들지도 모릅니다 혐오 주의,0
195,이선빈 김태희와 특별한 인연 中드라마서 같이 연기해유병재 성덕 인증,0
196,못 먹겠다더니 싹 비운 그릇배달거지에 당했다 업주 분노,0
197,우주소녀 1위 예상 못해 공약 연습 중에너지 200 토크 정희 종합,1
198,이금기 간편 소스·가정간편식 완성도 높은 집쿡 장점 모아 성장세,0
199,부산광역시청 탕화쿵푸마라탕 남포점·최진섭 신경외과의원 방문객 코로나 진,0
200,이금기 간편 소스·가정간편식 완성도 높은 집쿡 장점 모아 성장세,0
201,부산광역시청 탕화쿵푸마라탕 남포점·최진섭 신경외과의원 방문객 코로나 진,0
202,대전시다문화추운 겨울 몸을 녹여줄 중국의 마라탕을 소개합니다,0
203,덕후의 취향 31 마라탕  내 맘대로 고른 마라탕痲辣湯 맛집 best 4,1
204,1호가 될 순 없어 김경아 권재관 부부 첫 일상 공개,0
205,못 먹겠다더니 그릇은 텅텅···배달거지에 당한 사장님,0
206,정시아 여자들의 은밀한 수다쇼 아수라장 MC 합류 29일 첫 방송,0
207,맛남 이선빈 감자 사랑 인증→하이힐 배달기 ft 백종원 재벌종합,0
208,황윤성 절대 미각 집안 내력vs차준호 요리는 감이다,0
209,맛집로드 혀가 얼얼한데 자꾸 당기네 매운맛의 대세 마라,1
210,코로나19 사태 장기화건강 중시 경향 확산 대체 식음료 각광,0
211,지붕 위로 배달中 배달원 700만 명 생계 건 질주’,0
212,방구석 세계여행② 현지의 맛 그대로다국적 식탁 유행,0
213,11번가 LG트윈스·풀무원 콜라보 정백홍 비빔면 세트’ 판매,0
214,놀면 뭐하니 유재석 음식 안 가린다더니 마라탕·민트초코·킹크랩 사양 ,0
215,이선빈 김태희와 함께 중국서 中배우들과 드라마 찍어” 맛남 결정적장면,0
216,우리 가게 자신있는 상품만 내놓는 금요일 금바구니’ 매출 25배 늘어,0
217,마라탕·짜파구리·백순대귀찮은 집밥 요리같은 이색 컵라면,0
218,必검진전남 영암군청 삼호읍 골탕마라탕 방문자 보건소 검사 요망코로나1,0
219,속보보령시청 탕화쿵푸마라탕제주밤바다용인대 반석태권도방문자 코로,0
220,진마이랑 마라탕면 출시 1년 만에 100만 개 판매 돌파,1
221,한유라 남편 정형돈과 강남 데이트마라탕 느낌 박성광 아내 이솔이 셋이,0
222,마라탕 덕후라면 꼭 알아둬야 매콤알싸한 마라탕 더 맛있게 먹는 꿀팁 4,0
223,코로나19로 건강 챙기는 대학생 늘었다 마라탕’매운닭발’ NO 이제는 ,0
224,정시아 MC발탁 프로그램은,0
225,태안다문화중국 특색음식 마라탕’,0
226,딤섬·마라탕·훠궈는 韓 전통음식 中에 맞선 만우절 마케팅,0
227,정시아 MC발탁 TV판 맘카페 아수라장 합류 수위없는 맘토크,0
228,2021 대한민국 퍼스트브랜드 대상 식품·외식 부문,0
229,마라탕 국물만은 먹지마세요,0
230,마라탕 국물만은 먹지마세요,0
231,마라탕’보다 맛있다고 소문난 카오위’,0
232,하오츠마라탕 프랜차이즈 가맹점 모집 진행,0
233,더본코리아 리춘시장 겉은 바삭 속은 다양 8종류의 15개 모둠튀김을 한 번,0
234,음식 불만 있다면서 거의 다 먹어소비자 갑질에 자영업자 한숨,-1
235,집에서 만들어 먹는 마라탕 과연 식당 맛 재현될까 밀키트 브랜드별 제품,0
236,재밌는 중국 음식편 청두에서는 마라탕 대신 이것,0
237,배달거지에 당했다”음식점 사장이 분노한 이유 e글e글,0
238,2021 대한민국 퍼스트브랜드 대상 식품·외식 부문,0
239,마라라면 다 좋아 마라 마니아를 위한 마라 라면 6,0
240,이선빈 나이 들어도 변치 않는 감자 사랑백종원 빨간맛 마라탕 완성맛남,0
241,스트레이 키즈 리노X현진 아이돌 최초 4금도끼 금도끼 받으면 소고기 다이,0
242,차이나 포비아 마라탕까지 번졌나중국 음식점 발길 뚝,0
243,한진우의 TV 속 먹거리담론 얼얼한 매운맛 일품인 마라탕열 좀 내볼까,0
244,하지현의 사피엔스와 마음 마라탕과 중국집 그 심리적 거리,0
245,중국산 포비아에 마라탕·훠궈 불똥,-1
246,솔로이코노미 배달앱의 성장 이용자는 늘어나는데 해결되지 않은 문제들,-1
247,사랑도 그런 건 아닐까가수 이승윤 자작곡 마라탕 공개,0
248,중국인 가게는 좀” 마라탕도 된서리,0
249,잘 나가던 마라탕집도 찬물중국인 종업원 꺼려져요”,0
250,중국 사람이 직접 요리하고 전수하는 맛있다고 울지 마라탕,0
251,음식 상태 안 좋다고 새것 달라더니 배달거지가 이런 건가,0
252,세종다문화신문한국에서 유행하는 중국 마라탕,0
253,얼얼한 마라탕 건강에는 어떨까,0
254,마라탕 국물 중국인은 안 먹는다,0
255,마라탕 알고보니 칼로리 폭탄신라면의 3배,0
256,혓 속까지 얼얼한 마라탕 건강에는 어떨까,0
257,최기자가 한다 배우 류준열도 참여한 용기내 캠페인 저도 해봤습니다,0
258,한국인에 입맛에 딱 시흥시 정왕동 마라탕 맛집 천향오 화제,1
259,마라탕에서 탄탄면까지 간편한 중식요리 레시피,1
260,혓 속까지 얼얼한 마라탕 건강에는 어떨까,0
261,최기자가 한다 배우 류준열도 참여한 용기내 캠페인 저도 해봤습니다,0
262,한국인에 입맛에 딱 시흥시 정왕동 마라탕 맛집 천향오 화제,1
263,마라탕에서 탄탄면까지 간편한 중식요리 레시피,1
264,맛과 분위기 모두 잡은 감성 마라탕성공을 교류하는 꾼,0
265,스마트 리빙 마라탕 건더기 위주로 드세요,0
266,목요일 예능 시청률 미스트롯2 무려 38p 상승‥또 자체 최고,1
267,라니마라탕 한국인도 즐겨먹을 수 있는 마라탕 제공,0
268,하남맛집 탕화쿵푸마라탕 얼큰한 맛의 메뉴 제공,1
269,마라탕 전문점 라니마라탕 다양한 마라’ 활용 음식 선봬,0
270,최기자가 한다 배우 류준열도 참여한 용기내 캠페인 저도 해봤습니다,0
271,한국인에 입맛에 딱 시흥시 정왕동 마라탕 맛집 천향오 화제,1
272,마라탕에서 탄탄면까지 간편한 중식요리 레시피,1
273,맛과 분위기 모두 잡은 감성 마라탕성공을 교류하는 꾼,0
274,스마트 리빙 마라탕 건더기 위주로 드세요,0
275,목요일 예능 시청률 미스트롯2 무려 38p 상승‥또 자체 최고,1
276,라니마라탕 한국인도 즐겨먹을 수 있는 마라탕 제공,0
277,하남맛집 탕화쿵푸마라탕 얼큰한 맛의 메뉴 제공,1
278,마라탕 전문점 라니마라탕 다양한 마라’ 활용 음식 선봬,0
279,라니마라탕 한국인 입맛에 맞춘 마라탕으로 눈길,0
280,라니마라탕 한국인 입맛에 맞춘 마라탕으로 눈길,0
281,라니마라탕 한국인 입맛에 맞춘 마라탕 선봬,0
282,야오마라탕 천호점 한국인 입맛에 맞춘 한국식 마라탕으로 호평,0
283,사천 대표면 요리 전문 브랜드 야오마라탕 대구점 한국인의 입맞에 맞는 한국,0
284,인천 구월동 홍리마라탕 지역 맛집으로 눈길,1
285,신상 뜯어보기얼얼함과 풍성한 건더기 매력적이마트 피코크 마라탕,1
286,배달 거지에게 당했어요 억울함 호소한 업주무슨일,-1
287,식을 줄 모르는 마라 열풍피코크 마라탕 국·탕류 1위,1
288,피슈 마라홍탕 한국인 입맛 사로잡은 마라탕 맛집,1
289,인터뷰 차바우나 신부 사람은 죽고 싶은 마음보다 말하고 싶은 마음 더 커,0
290,간편식도 마라 열풍이마트 피코크 마라탕 국·탕류 1위,1
291,피슈 마라홍탕 한국인 입맛 사로잡은 마라탕 맛집,1
292,인터뷰 차바우나 신부 사람은 죽고 싶은 마음보다 말하고 싶은 마음 더 커,0
293,마라탕도 싫다홍콩시위 지지 대자보 갈등 대학가 반중감정확산 우려,-1
294,주피슈에프앤씨피슈마라홍탕 국내 최초 한국인 마라탕 프랜차이즈 미국까,0
295,CJ제일제당 에스닉 면’으로 겨울 성수기 잡는다사천 마라탕면 등 출시,1
296,맛남의 광장’ 이선빈 농산물 대변인’ 변신,0
297,아워홈 국물 요리 성수기 겨울 맞아 마라탕 등 출시,1
298,신상품 풀무원 땡초만두 아워홈 분말국마라탕 미스터피자 복희야 ,1
299,고소하면서도 감칠맛이 일품인 홍대 마라탕 맛집 마라텐샤,1
300,고소하면서도 감칠맛이 일품인 홍대 마라탕 맛집 마라텐샤,1
301,마라탕 · 양꼬치 식당 한산中 먹거리 괴담에 기피,0
302,그만 비비고 말아 여전한 중국음식의 마라탕 열풍 뚝딱쉐프몰의 사천마,1
303,그만 비비고 말아” 여전한 중국음식의 마라탕 열풍 뚝딱쉐프몰의 사,1
304,속보영암군청 4548번 확진자 4명 발생골탕마라탕 방문자 검사必코로,0
305,마라탕에서 샌드위치까지음식남녀 유혹 배달메뉴 BEST 5,0
306,마라탕의 진정한 맛을 느낄 수 있는 홍대입구역맛집 마라공방,1
307,맛 분위기 갖춘 대전 마라탕 맛집 야미마라탕 오픈기념 고객감사이벤트,1
308,신종 코로나에 인기 중국음식 마라탕도 휘청’,1
309,훠궈도 마라탕도 울었다인기 미식 양고기 코로나 직격탄에 휘청’,-1
310,훠궈도 마라탕도 울었다인기 미식 양고기 코로나 직격탄에 휘청’,-1
311,왕푸징훠궈·마라탕 영등포 신세계 백화점 내 훠궈 인기몰이中,1
312,뜨거워지는 한국·중국·일본의 매운 맛 삼국지,0
313,대구 중식당 호텔 인터불고엑스코 동보성 마라탕 프로모션 선보여,1
314,마라탕과 우육탕 진한 맛의 비밀은,0
315,군산 쌀국수 맛집 메오메오 얼큰한 마라탕면으로 마라맛집으로 등극,1
316,마라탕과 마라맛 스낵을 함께 먹는 이벤트,0
317,세미원푸드 뚝딱쉐프몰 사천마라탕면 출시 1인가구 공략,1
318,농심 마라고수高手 마라탕면’  얼얼한 마라탕 본연의 맛 살려,0
319,5분만에 간편하게 한국식 사천마라탕면 뚝딱’,0
320,농심 마라고수 마라탕면 출시,1
321,마라탕 초보라면 이 정도는 알고 가자 마라탕 맛있게 주문하는 꿀팁,0
322,농심 마라고수 마라탕면 출시,1
323,먹거리 열전 중국 정통 마라 면요리를 즐기고 싶다면”농심 마라고,0
324,마라탕과 우육탕 진한 맛의 비밀은,0
325,농심 마라고수 마라탕면 출시,1
326,이거 먹어 봤어 마라고수 마라탕면 닭똥집튀김 딥소스 팩’ 살사리,0
327,신상품라운지농심 中사천 정통 맛 마라고수 마라탕면 출시,1
328,식품 단신 농심 마라고수 마라탕면’ 출시 外,1
329,저녁메뉴 추천 마라탕 만들기 이렇게 간단할 일 먹고 싶은 재료와 마라탕 ,0
330,마라탕 본연의 맛 살렸다 농심 마라고수 마라탕면 출시,1
331,이거 먹어 봤어 마라고수 마라탕면 닭똥집튀김 딥소스 팩’ 살사리,0
332,신상품라운지농심 中사천 정통 맛 마라고수 마라탕면 출시,1
333,식품 단신 농심 마라고수 마라탕면’ 출시 外,1
334,저녁메뉴 추천 마라탕 만들기 이렇게 간단할 일 먹고 싶은 재료와 마라탕 ,0
335,피슈마라홍탕 깨끗하고 중독성 있는 한국형 마라탕 제공,0
336,라면도 마라 열풍풀무원 포기하지 마라탕면 대세 증명,-1
337,홍대·강남 일대 마라탕·훠궈집 줄줄이”中色 짙어진 외식업계,0
338,Opinion 마라탕 유행으로 추억이 된 마라 체험기 문화 전반,0
339,마라탕훠궈 열풍중국발 식재료 안전 빨간불’,-1
340,농심 마라고수高手 마라탕면 출시중국 현지의 맛 살려,1
341,식품 단신 농심 마라고수 마라탕면’ 출시 外,1
342,저녁메뉴 추천 마라탕 만들기 이렇게 간단할 일 먹고 싶은 재료와 마라탕 ,0
343,피슈마라홍탕 깨끗하고 중독성 있는 한국형 마라탕 제공,0
344,라면도 마라 열풍풀무원 포기하지 마라탕면 대세 증명,-1
345,홍대·강남 일대 마라탕·훠궈집 줄줄이”中色 짙어진 외식업계,0
346,Opinion 마라탕 유행으로 추억이 된 마라 체험기 문화 전반,0
347,마라탕훠궈 열풍중국발 식재료 안전 빨간불’,-1
348,양양군청 사천리 산불 확산 중 주민 안전 대피 요망보령 대천동 용인대반석,0
349,뜨거우면서도 시원하게 자체개발 소스로 즐기는 명동 마라탕 맛집 탕화쿵푸마,1
350,식품 단신 농심 마라고수 마라탕면’ 출시 外,1
